id,text,label
629,coba kamu bisa ga kokokoyoknya yang berdua gitu coba lagi lagi azik sekali lagi azik sekali lagi blink<|sk|>,Joy
630,ini apa namanya? siri ini siri uuuuh ini apatrasi bukan jadi tadi kan gue datang ke perempuan harmonika kan kami gue diundang dan itu zabis tuh gue kaget kalo perniatak kita tuh disuguin sama siri jadi kes macam kabudah ya dan mau ayo gitu lah kalo dia dihitung begini udah gue siungan katamu terus gue nyoba dong kan tapi perniata tadi gue kira tuh adetrasi tapi ternyata bukan itu lebih ke gambir stasiun kali agam itu sadapinang sama kabudah juga jadi kaya wah buat sama kali ini kita menyerih hari kita mencoba budaya apa amsa ah gak di ini kan bikunya doang gak? gak ditelan gak nih? itu untuk apa yang tapi gak? di cara gitu lah baik banget oh iya itu gak ada arme habis itu kan harusnya gg bisa itu kuat banyak-banyak itu itu lebih antiseptik itu pangitnya apa? kuat gue kita netkain banyak seumpuk,Surprise
631,"Gak jauhan ya udah disitu disitu Yap Ready? Artist 3 2 1 Tampam, tampam, tampam Saya kumeng mendekat Dimalankan gue yang ini Let's go, oy Sula, siap, juga gak bisa Kasih mundur, baju Memandekat, langsung Hasung gabung, gabung, gabung Kasung, gabung, gabung Hasung Ketengah Kasih goyang, goy Goyang indikit aja Di atas, sup, dah Sampai ujo kami",Surprise
632,"kalian tau ga? gue itu bingung banget kenapa ya? sekarang-sekarang ini penyakit yang seharusnya di alami di usia 60-70 tahun malah di alami oleh usia-usia muda kayak 40-50 tahun jadi gua sering banget ngeliat bapak-bapak ibu-ibu yang seharusnya masih di usia produktif yang seharusnya masih di usia emas mereka di usia 40-50 tahun udah banyak banget kena penyakit setelahnya ada penyakit matabolic, ada penyakit penyakit penmasaran tulang dan sedih jadi ini sangat disayangkan gitu loh dan gua selalu bilang bawausannya apa yang terjadi di usia tua adalah manifestasi dari apa yang kena lapan di usia muda jadi apakah penyakit penyakit penyakit penyakit penyakit penyakit di temukan di lapangan? iya, banyak banget dan sering terjatuh keadaan itu gua selalu bilang mulainlah semua ini dari saat kita muda tabung deh kalisium di dalam tubuh kita ketika kita masih muda mulai deh olahraga luangin waktu 30 menit sehari aja untuk kita berolahraga karena semua itu ga ada buginya dan salah satu bentuk kalisium yang bisa kalian dapatkan adalah dari susu salah satunya adalah dari susu kami etauwa etauanesia ini apalagi etauanesia merupakan formulasi susu kambing dengan es pedaun kalung yang pertama kali di Indonesia dan kalian tau ga? banyak pengupenlitian yang sudah menyebutkan bauestannya daun kalung punya efek antioksiden anti-inflammasi yang baik untuk tubuh kita dan dia juga punya manfaat untuk penyembuhan pada pasian-pasian dengan girl apalagi susu etauwa juga memiliki keadaan lemak jenuh yang jauh lebih rendah dibandingkan susu yang lain yang apabila dicampur dengan daun kelor yang memiliki kanduan antioksidan maka akan memiliki manfaat yang lebih baik untuk tulang dan sendi wow jadi buat kalian semua udah mulai perlu dengan kesetan sendiri kalian sendiri untuk sama kesetan tulang dan sendi mulai dari konsumsi makanan dan minuman yang menganggung kelasium contohnya yang ada dalam kanan",Surprise
633,"semua perempuan yang suka pakai jilbab dan jarum pentul kalau lagi pakai jilbab, gak usah banyak ngomong nanti ketelan jarum pentulnya hari ini gue ke daerah tangan pasien jilab pasien, kata gue dokter gue maksudnya hari ini gue ke daerah tangan pasien yang dia lagi pakai jilbab terus tuh pentul dikaitin di mulutnya, diempetin gitu terus dia ngobrol sama temennya, akhirnya pentulnya ketelan lagi yang pertanyaan gue cuma satu, kenapa sih demen banget ngegigit jarum pentul? gue debus loh, lembat ketelan gue nah permasalahnya pas jilab ngegigit, gue sudah membesar dan tidak kelihatan sama sekali curiga nya itu sudah sampai masuk ke tenggerokan, keongkongan atau mungkin sudah sampai paru-paru permasalahannya kasus kayak gitu tuh bahaya banget apalagi kalau masuknya sudah sampai paru-paru yang bagian bawah sini itu dia bisa masuk ke ruang operasi, buat diambil di ruang operasi bentukan itu nanti bakal kayak gini kalau dikonsen nah permasalahannya adalah kalau kayak gini nggak semua rumah sakit punya fasilitasnya buat ngambil jadi dibandingkan lo masuk rumah sakit, mendingan lo kalau lagi pakai jilbab, diam nggak usah banyak ngomong apalagi pentul tuh kenapa sih harus digigit, bisa ngasih ditunjelapin di mana gitu kan? nggak susah ya, oke? terima kasih, tolong disembak kepada teman-teman kalian semua",Proud
634,"Bu-ibu yang punya anak luar sana dan anaknya kejang, jangan panik. Tenang, kalau bisa videoin anaknya. Videoin beneran cuma buka kamera, terus kayak cek like, buka video. Sambil anaknya diapain, anaknya diberingkanan atau beringkiri, sambil dilonggarin bajunya, pakayannya, celananya supaya tuh dadanya tidak keempat. Sama kita tujuan memberingkan itu supaya tidak ada makanan yang masuk ke dalam mulutnya atau air apa segala macam yang bisa menyumbat saluran angkvasnya. Jangan ente masukin pakai sendok atau taburin bubuk pakai kopi. Jangan, jangan beritu. Jadi ketimbang kita panik, mendingan tarik nafas, buang nafas. Oke, kita pelan-pelan cari solusinya. Sambil di videoin. Kenapa perlu di videoin supaya nanti ketika berobat ke rumah sakit, dokternya tahu tipe kejangnya kayak gimana, kemudian durasinya gimana, kesadaran pas kejangnya tuh gimana. Jadi biar jelas. Jadi biar tahu beneran ini kejang atau bukan. Nah, terus abis itu kunci daripada semuanya sebenarnya adalah tenang. Iya kan? Tenang dan tenang itu didapatkan dari apa? Dari pengatauan, pengatauan didapatkan dari apa? Dari belajar. Dan kalau misalkan memang punya obat-obat yang anti kejang atau anti panas, jadi rumah boleh diberikan contohnya misalkan yang dari pantat itu obat anti kejangnya. Jangan tiri-tiriak panik, atas segala macam ngejar. Iya, pasti panik kita paham pasti akan panik. Cuma maksudnya kalau kita panik, kalau kita tiri-tiriak tidak akan menyelesaikan sebuah masalah. Makannya kita harus tetap kenang ambil nafas, buang nafas, dan kita cari solusinya. Itu tadi. Jangan lupa untuk tetap belajar. Dan menjadi orang tua, kuncinya adalah belajar. Oke?",Surprise
635,"Assofirullahalazim kalian tau ga? Masa temen gue bilang kayak gini Eh, nanti kalo kita buka puasa Kita bukannya pas siang anjir ya Pas magip, takut, fomo Assofirullahalazim kata gue Allahu akibat, kabiru Eh, manusia Itu adalah perintah dari Allah Subh'ana wata'ala Masa itu nih kalo misalkan lo buka puasa siang siang Itu namanya lo terat sarapan Bukan lo berbuka puasa Tapi ya emang begitu, tantangan ada bulan puasa Kalo gaaus ya kita lapar Makanya emang kebutuhan cairan kita tuh bener-bener diperhatikan Maksudnya maka kebutuhan cairan pas puasa itu sama aja Kekbutuhan cairan pas kita ga puasa Makanya pintu-pintu kebagi kita Kalo misalkan kita puasa Ngatur kapan cairan ini masuk Kalo misalkan lo sampai kebutuhan cairan Kayak misalkan dehidrasi Lo kan jadi apa? Jadi lemas, jadi kurang konsentrasi Atau sampai diajak ngomong jadi ngangok Oke, perkantanyaan ya Sebenernya berapa banyak sih kebutuhan cairan yang kita butuhkan setiap harinya Sederhananya 30-50 sec Dikalikan dengan berat badan Jadi kalo misalkan orang dewasa itu Yaitu kan sekitar 2-3 liter lah setiap harinya Nah kalo kita lagi puasa Ya udah dibagi aja kayak 12 caung 14 pekebuka dan 2 gelas sebelum tidur Nah teman-teman biasa ini minum air putih Terutama dari seberapa air akan terpilih Kayak dari akua Air yang berasa dari kebutuhan terpilih Biasanya mengandung minyak alami Yang sudah diperkosessek alami oleh batuan Dan diperkosessek dilanjut Sehingga tetap menggini dan aman untuk dikontomsi Jadi, bantu kembalikan kebutuhan cairanmu Dengan akua dulu",Trust
636,"Oke Pak, ini kita pecunya lebih ke akar kejutan aja Kalau kejutan itu gak bahaya, Pak Kita kasih obat-obatan untuk ngurungi gajarnya Sampas ini ada yang mau ditanya gak? Mau bertanya soal tensi, dong Tensinya bisa dendas itu 80-60 biasanya Dan 20-80, oh, biasa gitu Oke, kita coba tensi ulang aja aja ya Bang, kita ngelangkannya insulang dulu ya Siap dong, kita liat si mula Dong, udah tinggi belum? Ini tensinya Aduh... Salah Salah Duh, bubuk-ibuk, kasih paham dong Jadi, kalau kalian yang padami ke tensi Jangan lupa, tiap bulan kontrolnya Puskesmas Kontrolnya Interakter ya Dengan kalian yang penuh dan terlalu Bisa mencega dari publikasi Obatnya gratis kok Jadi harus datang ke Puskesmas",Surprise
637,"jadi gue mau cerita, jadi kan selama sebulan ini, gue menggunakan alat untuk ngecek gula selama 15 hari, betul-betul tapi bukan alat yang ngecek gula, cek kan gitu loh, tapi dia cukup kecipekan sekali di prot dan ya udah bisa di buat aktivitas, gue tuh bawa kayak buat makan, minum, mandi, ngejim sampai dengan sauna tuh masih gue pake alat itu, dan ya udah berfungsi normal, dan dia nunjukin kada gula gue selama 24 jam dan hasilnya keluar tiap 3 menit sekali lewat aplikasinya, dan sampe awal ya, gue tuh jadi lebih aware dengan kada gula gue, karena biasanya gue kan kalo bangun tidur, cenderung lebih lemes, ya ternyata pas gue cek gula gue, itu kalo pas pagi-pagi cenderung lebih rendah makanya biasanya kalo gula gue kongdari 90, gue udah nyibin cemilan buat gue makan dan menurut gue alat ini begundah banget buat kalian yang pengen monitor kada gula, mungkin terutama yang punya diabetes tipo 1, type 2 atau mungkin orang tua yang punya, atau mungkin saudaranya yang punya diabetes tipo 1, type 2 karena kan biasanya orang dengan diabetes, kada gulanya kan fluk tua TV, naik turun naik turun nah ini bisa ngebantu untuk memonitoring kada gula, atau juga hasilnya tuh bisa dilihat kayak misalkan abis makan sesuatu jenis tinggi, nah itu bisa jadi patokan tuh buat menghindari makan-makanan ya bisa menjemputkan sungguh spike atau lonjakan kada gula, dan banyak banget orang di Indonesia ini yang gak tau kalo misalkan komplikasi dari penyakit gula itu banyak, dan kebanyakan baru ketauan pas udah parah-parahnya komplikasi dari penyakit gula bukan cuman kaki yang luka kaga semu-sebu, engga, engga itu tapi banyak misalkan keusahkan saraf bola mata, kita sebutnya retinopati diabetes kum, keusahkan saraf tepi, jadi biasanya tangan tuh gaman kesemutan atau bahkan yang parah-parah tuh misalnya keusahkan pada ginjalah, jadi sebenernya di dunia yang semakin instan ini yang banyak orang kena diabetes, tolonglah kita perbaikin pola hidup, makan makanan yang sehat, makan secara teratur luangin waktu buat olah raga, minima 30 menit sehari aja, dan kalo misalnya ada dananya, jangan lupa MCU medikul, check up, liat kondisi tubuhnya, karena sebetulnya kita mencegah itu lebih baik dibandingkan mengobati ya jangan lupa pola hidup diperhatikan olah kaga yang cukup, kalo ada dananya jangan lupa MCU karena monitorin keselhatan tuh aman sangat penting, oke?",Proud
638,"Bukankah kalian punya koles roi tinggi? Ya tolong jibat bersungguh makanannya Ini kita dapat bukan IPIP, ini bolak-balik-balik Dok pengen cek koles roi Ya gak apa, tapi mau cek koles roi Cuma masanya pasti tanya, masih suka gak makan jor-jorai Masih suka gak makan lemak-lemakan Gimana nih kola raganya? Gak, gak dilakuin do, masih suka makan jor-jorai lemak-lemakan Jangan dihidup dong Mas gue begini, koles roi itu penting buat tubuh kita Karena koles roi itu dia membantu, mesti mencari Intinya koles roi itu penting buat tubuh kita Buat hormon dan lain-lain, makanya sebenernya tubuh kita Secara alam itu memproduksi koles roi Cuma jangan kelebihan Gitu loh, kalau berlebihan jadi bahaya Dan nerunin koles roi bukan cuma dari minum obat-obatan doang Tapi juga dari pola hidup Kalau ada sekalian makan yang gak dijaga Ya udah tuh, koles roi numpuk Jadi tuh penat, nyetuk, jadi tuh penat kejaduk Makanya sebetulnya, pola hidup itu penting Stapin nih, koles roi itu penting Stapin nih yang biasa dikasih api tumernya terserah Itu dia menghambat produksi koles roi dalam tubuh kita Tapi koles roi dari luar, itu tetep harus dibatesin Kalau gak dibatesin, dia gak turun-turun koles roi Atau misalkan opsi lain dia pilih Misalkan ada minumannya mengandung penyeles roi Apa itu fungsinya penyeles roi? Dia itu kayak menghambat penyeles roi dari usus halus Kalau lu meminum-minumannya mengandung pes Itu di minumnya abis makan Usahain minumnya itu rutin Akhirnya koles roi bisa turun ya karena kehambat menerapannya Dan serah klinis emang udah terujih Dan lu kalau liat di kemasannya, dia termasuk rendah gula Sama setahu gue minuman yang mengandung pes ini bisa lu beli dimanapun Itu misalkan kayak esking update itu juga minum gitu Nah, tapi yang paling penting adalah Kurangin asupan koles roi nya dari jawa, dari lemak-lemaknya, lemak-hewani gitu loh Dan jangan lupa olahraga Jangan sampai anda semua kena pijakit jantu, kena pijakit teruk Kebuka terlambat",Trust
639,"ini semua masyarakat Indonesia yang namanya kattenbat itu kagak boleh lu pake masukin sampai ke dalam kuping kattenbat itu cuma boleh dipakai di dua tempat satu kuping bagian luar, satu lagi udahl jangan dimasukin ke bagian dalam telinga kalau kagak gelin gendang telinga lu bisa jadi bolong gue ini ya hari ini aja udah dapet pasien 3 biji dengan keluhan telinganya beredenging, keluar secara daging telinga sama punya rewet mengorek bagian telinga dengan kattenbat biasanya abis mandi, katanya gato nah pas gue liat, udah gendang telinganya bolong padanya infeksi yang namanya taiteling atau cong ya dia tuh bisa keluar sendiri, dari loman, di lawu, dulu miring kanan kering, dia bisa keluar sendiri cuma kalau misalkan emang terasa numpuk dan nyumbat udah kepusket pas aja nanti ada alatnya kita buat gak berkesin dan itu gratis kalau lu pake BPJS nah jangan dimasukin pake kattenbat karena kattenbat itu dia bisa tiba-tiba musuk nih ke bagian gendang telinganya gendang telinganya jadi api, jadi robek, jadi infeksi kalau udah kayak gitu pengobatannya susah-susah gampang lu bisa aja dikujukkan doa terespecialis buat penang lebih lanjut apalagi telinga tuh deket sama api deket sama otak kan, bukan deket sama ginjal lu bayangin kalau otak lu kenapain api jadi kagak usah, kagak usah yang ideng-idih masukin kattenbat ke telinga udah kattenbat itu buat bagian luar doang sama bagian udel, udhe, stop",Trust
640,"malam-malam lagi ngasih makan ikan, tiba-tiba ngelihat ada putih-putih di dasar kolam ada yang tau gak itu apa? buat kalian yang nebak gigi, iya bener banget ini adalah gigi ikan koi jadi ikan koi punya gigi yang bentuknya kayak gigi graham manusia karena memang bentuknya seperti gigi graham disebutnya dengan molar reform varing yel tooth ini tumbuh pada varing yel bone dan bisa tanggal juga loh kalau udah tanggal bisa tumbuh lagi gak ya? ada yang tau?",Trust
641,"jadi doktor ikan sama sekali gak mudah sering kali aku dapet klien yang ikannya sakit satu kolam contohnya ikan-ikan ini, populasi kolamnya ada 30 ekor semuanya gak mau makan ikan akhirnya di evakuasi semua di tempat karantina sementara kolam airnya full kita ganti dan kita reset ikan-ikan yang di karantina aku pisahkan berdasarkan gejala kelines yang gejalannya paling parah aku jadikan satu di satu tempat ikan-ikan inilah yang aku terapi paling intensif apakah kasus ini bisa selesai dengan jangka waktu satu atau dua hari? jawabannya tentu saja tidak aku dan tim doktor aku butuh waktu selama 3 minggu untuk menyelesaikan kasus ini selama 1-2 hari kita rutin visit ke tempat klien untuk observasi dan makukan pengobatan apakah semuanya bisa berhasil kali selamatkan? tentu saja tidak yang bertahan kurang lebih hanya 18 ekor beberapa ikan yang menunjukkan gejala kelines paling parah justru yang selama yang insangnya sudah nekrosis atau busuk sebanyak 70 persen sampai hari ini masih hidup setelah sudah selesai pengobatan ikan satu persatu kita rilis kembali ke kolam ikan terlihat sudah lebih lincah dan yang tidak kalah penting ikan sudah mau makan aku dan owner ngerasa happy banget setelah 3 minggu perjuangan",Surprise
642,"banyak banget yang nanya sama aku kalau doktor hewan up to pulih ya kita koas gak ya? nah sama seperti jurosan kedokteran lainnya kita koas juga ya setelah kita lulus S1 atau sarjana kedokteran hewan kita ambil koasistensi selama 1,5 sampai 2 tahun pada saat koasistensi kita lebih banyak terjun kelapangan dan mempraktikkan ilmu-ilmu yang sudah diajarkan pada saat S1 pada saat koasistensi memang akan ada rotasi misalnya 2 bulan kita belajar unga selalu 2 bulan berikutnya kita belajar anjing kucing kemudian 2 bulan berikutnya kita belajar kuda semua akan tergantung dengan peraturan universitas masing-masing pada saat koas itu pressure banget ya karena kita dituntut untuk bisa mengilasakan kasus mandiri dalam jangka waktu yang seingkat ini contohnya kemarin ada 2 masis suaku asistensi dari unibrow yang ikut tujian doktor-dokter di doktor ikan Indonesia disini mereka akan kita ajarin semua dimulai dari handling sampai mereka mencoba operasi ikan mas kita berusaha banget untuk kasih bekal ilmu yang cukup buat mereka ada yang mau koas di tempat aku",Surprise
643,"Seneng banget rasanya aku diundang ke universitas Ujai Kusuma Surabaya untuk ngajarin operasi ikan Di valputus kedopteran hewannya, nggak hanya mahasiswanya aja yang mau update ilmu nutam Ii, dosen-dosennya juga, disini para dosen mencoba melakukan prosedur operasi pada ikan Aku share semua dimulai dari persiapan peralatan, persiapan hewan, hingga apa saja yang boleh dilakukan dan tidak boleh dilakukan selama proses operasi Operasi yang kita coba adalah gonadektomi, yaitu pengambilan sel gonad pada jantan atau betina Karena ikan ini betina, jadi yang kita ambil adalah telurnya Pengambilan telur pada ikan betina biasanya dibutuhkan, atau kalau telur tidak dapat telur secara natural Telur yang tidak bisa dikeluarkan secara normal, biasanya akan meningkatkan resiko terhadap kejadian gonadel neopasma Yang mencoba operasi kali ini adalah doktor Rahman, beliau adalah dosen bedah di fakultas udara peran hewan, universitas Ujai Kusuma Surabaya Karena memang sehari-harinya sudah biasa menjalan teroperasi, sehingga prosedur ini terlihat sangat tidak sulit untuk beliau Aku berbersalu dengan para dosen di sini yang mau terus meng-upgrade ilmunya Cara dengan tenaga pengajar yang kompeten akan menghasilkan bahas iswain terampil",Surprise
644,"Dokter hewan pasienek kuda, udah biasa Kalau pasienek kuda laut, udah pernah liat belum? Di video kali ini aku mau nyeritain pasienk kuda laut yang terkena gas bubble visis Jadi kuda laut ini bernanya tidak bisa normal karena memang ada kelebihan gas pada kantungnya Kasus ini kebetulan ditangani oleh kolega aku, Dr. Alex Dean New York Klio memang request kasus ini untuk di share untuk bahan belajar kepada Dr. Hewan di Indonesia Yang membuat aku emis penanganan gas bubble visis ini adalah pemasangan katheter Katheter dipasang tujuannya untuk melepaskan gas yang terperangkap di dalam kantung Setelah katheternya dipasang, kuda laut bisa bernang kembali secara normal Dunia ke dokteran ikan, ternyata masih sangat luas ya Soon aku akan expand laut inap untuk ikan air laut juga",Surprise
645,"Hah, doktor aku kesengat ikan pari! Jadi kemarin aku dapet pasien ikan pari jenisnya Black Diamond Barunya banyak luka-luka karena tremetical injury Atas persutu juan owner ikan aku rawat di rawat inap Luka-lukanya rutin kita bersihkan setiap hari Berapa luka, tungguh jamurnya kita bersihkan juga setiap hari Gak lupa aku berikan antibiotik, antiradan dan vitamin Ikan pari nggak hanya air laut saja tapi juga ada fresh water sting rate Stingnya beracun juga, loh tapi nggak high-franam Dokter Amel waktu lagi mau nerot, nggak sengaja Jaringnya ini jaraknya terlalu dekat sama ikannya Jadi lah dicium deh dia sama ikan pari Tapi karena memang ikan pari ini nggak high-franam Efeknya nggak akan sehebat seperti kalau kita kesengat ikan pari yang air laut Katanya sih bakal demam 3 hari Aku sempet panik banget awalnya Soalnya dokter Amel sempet ngerasa mati-rasa di bagian jempolnya Tapi sekarang dia baik-baik aja kok Ya mungkin ini yang namanya resiko pekerjaan",Surprise
646,"Pada penasaran gak sih gimana cara ubur-ubur berkembang biak? Mereka melahirkan gak ya? Terus caranya bedain ubur-ubur cewek sama ubur-ubur cowok gimana ya? Sini-sini aku kasih tau. Ubur-ubur itu gak ada yang cewek dan gak ada yang cowok. Setiap individu ubur-ubur dewasa akan biasa disebut dengan medusan. Akan mengeluarkan telur dan sperma ke dalam air. Sperma dan sel telur ini akan bertemu, kemudian akan berubah menjadi baby ubur-ubur yang namanya planula. Baby ubur-ubur akan berenang di lautan untuk mencari induknya dan menyusui. Enggading, planula ini akan berenang di lautan dan mencari permukaan yang keras untuk menempel. Setelah planula ini menempel pada permukaan yang keras, dia akan membentuk polif yang namanya skifistoma. Tadi fase skifistoma inilah, ubur-ubur akan membelah diri menjadi banyak. Setelah sudah membelah diri, dia akan berubah menjadi ubur-ubur muda. Ubur-ubur muda ini kemudian akhir balik menjadi ubur-ubur dewasa deh. Ada yang tau gak ubur-ubur makan yapa?",Surprise
647,"USG Ibu Hamil mahu udah biasa, mau lihat nggak USG dari ikan? Pasien aku kali ini ikan koi jenis yang kerasum umurnya sudah lebih dari 5 tahun Dia terlihat lemas dan hanya berdiam diri di bawah kolam Karena memang umurnya sudah tua, aku langsung curiga dan nyetnyakir pada organ dalam Karena memang berhubungan dengan fungsi organ dalam, Approach yang paling cepat yang pertama kali bisa kita lakukan adalah USG USG kali ini aku dan ini orang yang terkenal, cardiologis dari RSHPIPB Yang pertama yang kita cek adalah Jantung Jantung ikan berbeda dengan Mama Liya ya, ikan hanya mengiliki dulu duang saja pada jantungnya Yaitu atrium dan kantrikau Pering hasil USG sayangnya pada ikan ini terdapat hidropiri cardiologi Itu adanya akumulasi cairan pada lapisan terluar jantung Hanya tumpi tidak baik, ya karena akan mengganggu tina di jantung dalam memaum padara keseluruh tubungnya Yang organ lain yang kita cek selanjutnya adalah gingyal, liver dan singglede Untuk gingyal dan livernya terlihat normal pada USG Sedangkan pada kelemah-remahnya sangat perlu terisi cairan Semoga lama, kasih aku harap ini semakin bermumur Semoga otakku akan cair terus ya",Surprise
648,"Hai, di video kali ini aku mau nunjukkan proses kreaterapi pada ikan biasanya kreaterapi digunakan untuk treatment pada kulit manusia atau mamalia karena pada ikan seri sekali ada tonjolan pada bagian kulit yang sangat sulit hilang jadi aku memakai metode kreaterapi ini pada ikan di luar negeri metode ini sudah digunakan dari lama di Indonesia sepertinya baru aku yang menggunakan metode ini untuk ikan jadi kreaterapi adalah tindakan medis yang menggunakan suhu dingin yang ekstrim untuk membekukan dan mengangkat jaringan abnormal cairan yang digunakan ini adalah nitrogen cair ya jaringan abnormal seperti ini yang tumbuh pada kulit ikan biasanya akan tumbuh kembali walaupun sudah dipotong menggunakan gunting atau skalpel itulah mengapa penggunaan metode kreaterapi ini aku rasa sangat cocok aku gunakan untuk mengangkat jaringan abnormal pada ikan keuntungan metode ini sebenarnya banyak banget loh bisa mengurangi respon rada, mengurangi pendarahan dan menurut jurnal ikannya juga merasa tidak terlalu sakit tapi selama proses pengobatan berjalan ikan tetap aku bius ya setelahnya pun aku tetap memberikan obat-obatan seperti antibiotik, antiradang dan vitamin setelah ikannya sadar ikannya langsung swim happily semoga tonjolannya udah gak tumbuh-tumbuh lagi ya ikan",Trust
649,"Hai, adonai malam lagi sama aku Dr. Hewan Specialist Ikan Pasien pertama aku, lo kasih ribin taro, ikan koelah gini Seperti biasa aku selalu mengevaluasi filtrasi yang ada Ternyata, kolamnya tidak ada media biologisnya Jadi aku cengkelan honor untuk tambah media biologis Dan ikan yang sakit, aku ambil untuk rawat inap Next, aku menuju ke Jakarta Conversion Center, Senayan Aku kesini untuk datang ke event Indo Fisheries yang diadakan oleh kemantrian kelautan dan berikanan Salut banget sebenarnya sama pemerintah kita Karena disini mereka berberenang mengadepankan produk-produk Indonesia Mereka ingin menunjukkan bahwa produk-produk yang kita punya tidak kalah baik dengan produk luar Ini aku nyobain krap stick, rasanya enak banget, aku lapar banget, belum makan dari SD Di busnya kementerian industrian, aku lumayan emnis, terima Indonesia Punya produk spirulina yang kualitasnya enggak kalah dari luar Spirulina sendiri untuk ikan baik manfaatnya, salah satunya untuk color enhancer Bamba ini informatif banget, aku dijelaskan banyak sama dia Kemen dikbut juga keren banget, mereka tunjukin udah banyak sekolah-sekolah yang berinnovasi di bidang perikanan Di acara ini pemerintah juga menghimbau kita untuk makan lebih banyak protain lewa sosialisasi SDTI SDTI itu susu daging yang telur ikan ya teman-teman Tidak sedikit vendor-fender yang menunjukkan teknologi-teknologi terkini Event ini masih 2 hari lagi lho, sampai hari jumat, buruan datang ke sini enggak sih? Selama di sini aku gagal fokus banget sama drone ini, ini super gede Cira-cira fungsinya buat apa ya?",Surprise
650,"Hai, di video kali ini aku mau jawab pertanya yang paling sering bergantian ke aku Aku pernah ga sih dapet pasin ikan konsumsi kayak ikan mas atau ikan nila Jawabannya belum pernah ya, sebenarnya secara anontoni akan sama Yang berbeda adalah cara pemburian obat karena ga mungkin di sundek satu persatu Untuk ikan beri daya aku biasanya banyak sharing sama temen-temen komunitas di event Indonesia Eventnya selalu remek sehingga tahun karena memang disini ajang bagi para pemburi daya untuk sharing knowledge mereka Yang tahun ini eventnya agak sedikit berbeda karena diaadakan langsung oleh kementerian kautan dan perikanan Ga hanya ketemu dengan komunitas para pemburi daya, disana akan banyak sekali vendor yang menyajikan produk dan jasa yang cukup reliable Yang bisa kamu pakai untuk usaha buri daya kamu Dimulai dari pakan buri daya, obat-obatan, dan banyak sekri teknologi-teknologi baru lainnya Kebetulan acara IndoVisional ini selalu bertepatan dengan acara IndoLifeStalk setiap tahunnya Dan tahun ini acaranya diaadakan dari tanggal 7-10 dan kejujuan Juli di JCC Senayan Siapa mau datang jangan lupa daftar dulu dan pakai baju resmi ya, aku bakal ada disana tanggal 17-11 ada yang mau barengan Terima kasih sudah menonton!",Surprise
651,"Hai kalian mau lihat ikan gajah? sini, sini aku tunjukin nah ini dia ikan gajah karena dia punya belakang yang makanya disebut dengan ikan gajah atau elephant nose fish ikan ini asli dari afrika dan dapat mengeluarkan aliran listrik tapi aliran listriknya gak dipake untuk membunuh mangsa seperti electric eel ya karena aliran listriknya dikeluarkan sangat lemah sehingga hanya digunakan untuk bernafidasi, komunikasi, dan mencari mangsa. Nah, balalahnya ini sebenarnya punya nama loh, ada yang tahu gak nama nyapa",Sadness
652,"Hai, ada yang live lagi, tapi kali ini nggak meriksa ikan koi Kali ini pasien aku jenisnya African Chiclet atau wujahir hias yang asalnya dari Afrika Pada ikan ini terlihat ternyataun jolan pada bagian sebelah kanan Tonjolannya lumayan besar untuk ukuran ikan kecil seperti ini Dapet teraba ada cairan di dalamnya Akhirnya ikan aku biu, selalu cairannya aku keluarkan menggunakan jenom suntik Cairan yang aku keluarkan total ada 2 milih Setelah semua cairannya berhasil aku ambil, ternyata masih teraba adanya tonjolan Aku jadi curiga, adanya tumor dan harus opasi Untuk sementara ikan aku support dengan beberapa opat obatan Terncananya minggu depan aku harus kontrol kembali Next pasien aku kali ini ikan predator Banyak banget nih yang banyak di DM atau di komen aku pernah nggak sih meriksa ikan predator Beberapa kali aku memang meriksa ikan predator walaupun tidak sebanyak ikan koi Ikan ini namanya Aligator Gar Dia terkena sinking disi selalu tenggelam dan tidak bisa naik ke permukaan Setelah aku cek penyebab sinking disi istinya dikarnakan traumatical injury Ditandai dengan posur tubuhnya yang bengkok indikasi dari patah tulang Sayangnya ikan ini sudah nggak bisa diapapain lagi Jadi aku sarangkan owner untuk lihara ikan sampai akhir hidupnya Next pasien aku ada ikan maskoki Yang ini lumayan menyeramkan karena terjadi kematian masal Kematian masal diawali dengan masuknya ikan baru Setelah aku cek di mikroskop, ternyata protozoa yang banyak banget Yang blok-blok ke hitaman ini namanya Ihtiopterios multivilis Atau biasanya disebut dengan white spot disease Ditandai dengan adanya bintik-bintik putih pada permukaan tubuh ikan Disini aku sekalian mau jawab kalau aku sama-sama tidak pernah pilih-pilih pasien ya Ikan mahal maupun murah akan aku perlakukan dengan sama Justru aku sangat tepresi dengan fish owner yang ikannya tidak terlalu mahal Tapi mau memperjuangkan kesehatan ikannya Semoga para fish owner semakin aware dengan kesehatan ikan mereka ya",Trust
